condition,scope,adaptation_rate,learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
clean,output,0.3,0.2,303,6,2.082188928604126,22.4,2.0597084350585937,23.8,0.8271413594484329,0.06651898194104433,0.06065558921545744,0.0,16.01769905537367
clean,tensor,0.3,0.2,303,1,2.3426573162078856,11.7,2.4742646484375,10.0,0.8336029350757599,0.02758105332031846,0.0,0.0,8.536585420370102
clean,tensor,0.3,0.2,303,2,2.333603277206421,10.35,2.286505859375,12.0,0.7023083865642548,0.05261160712689161,0.0,0.0,0.0
clean,tensor,0.3,0.2,303,3,2.2590132884979246,13.45,2.1774058837890626,16.5,0.8032592386007309,0.03425726620480418,0.0,0.0,2.4390242993831635
clean,tensor,0.3,0.2,303,4,2.1169750003814696,19.25,2.0465882568359377,21.9,0.8257894366979599,0.031075430568307638,0.0,0.0,4.878048598766327
clean,tensor,0.3,0.2,303,5,2.037858308792114,23.65,1.9832611694335938,23.8,0.791054755449295,0.03475242806598544,0.0,0.0,7.926829159259796
clean,tensor,0.3,0.2,303,6,1.9802286520004273,26.0,1.9573004150390625,27.0,0.8222912549972534,0.03900174330919981,0.0,0.0,1.2195121496915817
clean,tensor,0.3,0.6,303,1,2.374700174331665,11.15,2.3137244873046874,10.9,0.7936559915542603,0.03430663887411356,0.0,0.0,25.60975607484579
clean,tensor,0.3,0.6,303,2,2.2822696418762205,13.75,2.9642445068359375,10.0,0.7724841237068176,0.0372152840718627,0.0,0.0,1.2195121496915817
clean,tensor,0.3,0.6,303,3,2.420599063873291,12.35,2.256759033203125,13.9,0.6876368671655655,0.07084277085959911,0.0,0.6097560748457909,0.6097560748457909
clean,tensor,0.3,0.6,303,4,2.2328360767364503,16.45,2.16061865234375,18.6,0.8176995366811752,0.05961553566157818,0.0,0.0,10.36585383117199
clean,tensor,0.3,0.6,303,5,2.13897244644165,19.05,2.067795166015625,24.1,0.7876150757074356,0.0595591701567173,0.0,0.0,9.756097756326199
clean,tensor,0.3,0.6,303,6,2.0647168521881105,23.25,2.043001220703125,24.2,0.8242281675338745,0.04930908605456352,0.0,0.0,15.853658132255077
clean,output,0.3,0.6,303,1,2.3753713874816893,11.5,2.3161046142578123,11.0,0.7850232124328613,0.07239929120987654,0.06765084620565176,0.48672566190361977,24.115043692290783
clean,output,0.3,0.6,303,2,2.2867170124053957,13.6,2.5147421875,10.1,0.75676628947258,0.0697868037968874,0.06641626730561256,0.7079645991325378,3.3185841515660286
clean,output,0.3,0.6,303,3,2.2955752449035645,15.85,2.1947872314453125,16.3,0.7284927368164062,0.095903554931283,0.09203435480594635,2.4778760969638824,3.097345121204853
clean,output,0.3,0.6,303,4,2.131742504119873,17.55,2.020422058105469,26.3,0.8114460557699203,0.06468329764902592,0.05949976481497288,0.0,9.55752208828926
clean,output,0.3,0.6,303,5,2.0229231395721436,25.35,1.9829631958007812,27.9,0.7794587016105652,0.06868110969662666,0.06350490730255842,0.13274336233735085,2.6991150341928005
clean,output,0.3,0.6,303,6,1.9890856618881225,26.3,1.9599135131835939,27.9,0.7956702560186386,0.0699163693934679,0.06526866275817156,0.0,4.557522106915712
