condition,scope,adaptation_rate,learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
noise20,tensor,0.1,0.6,202,1,2.391056734085083,9.2,2.33688525390625,10.3,0.8647137880325317,0.01667396887205541,0.0,0.0,33.53658467531204
noise20,tensor,0.1,0.6,202,2,2.32405517578125,11.0,2.321811767578125,9.6,0.7416144460439682,0.04771197121590376,0.0,0.0,0.0
noise20,tensor,0.1,0.6,202,3,2.309028112411499,10.2,2.2871888427734377,13.5,0.7424011081457138,0.030836186837404966,0.0,0.0,0.0
noise20,tensor,0.1,0.6,202,4,2.286304819107056,12.45,2.264942138671875,16.7,0.7769084423780441,0.041381376795470715,0.0,0.0,0.6097560748457909
noise20,tensor,0.1,0.6,202,5,2.261492027282715,16.85,2.2348648681640624,18.3,0.8189396262168884,0.04252979252487421,0.0,0.0,10.97560990601778
noise20,tensor,0.1,0.6,202,6,2.2334205379486085,17.7,2.2099913330078125,18.2,0.8462969660758972,0.04626958817243576,0.0,0.0,21.341463550925255
clean,tensor,0.1,0.05,303,1,2.318952709197998,10.65,2.2510550537109375,17.1,0.8707770854234695,0.010413451585918665,0.0,0.0,25.60975607484579
clean,tensor,0.1,0.05,303,2,2.194062049865723,17.9,2.202339111328125,20.1,0.8180003613233566,0.014676534570753574,0.0,0.0,0.0
clean,tensor,0.1,0.05,303,3,2.072226936340332,21.3,2.0200335693359377,24.8,0.8027072101831436,0.017650789814069867,0.0,0.0,0.6097560748457909
clean,tensor,0.1,0.05,303,4,1.9748413372039795,27.6,1.9082985229492186,30.9,0.8028990030288696,0.013180608162656426,0.0,0.0,0.0
clean,tensor,0.1,0.05,303,5,1.89874609375,31.35,1.8738671264648437,32.3,0.8016513884067535,0.011457089800387621,0.0,0.0,0.0
clean,tensor,0.1,0.05,303,6,1.8684185848236083,31.95,1.8611602783203125,32.0,0.8041565716266632,0.014197276206687093,0.0,0.0,0.0
clean,output,0.1,0.05,303,1,2.318147518157959,10.65,2.2477880859375,17.7,0.8654508888721466,0.02946366393007338,0.026952171232551336,0.0,31.50442512705922
clean,output,0.1,0.05,303,2,2.1875144119262697,18.25,2.2749326171875,17.7,0.804740697145462,0.03225807333365083,0.02894102456048131,0.0,0.17699114978313446
clean,output,0.1,0.05,303,3,2.1115277404785155,20.05,2.0276223754882814,22.9,0.7816272526979446,0.03140368079766631,0.030385425314307213,0.0,0.044247787445783615
clean,output,0.1,0.05,303,4,1.996947458267212,25.85,1.9427077026367188,29.5,0.7813529223203659,0.027797024231404066,0.02688552113249898,0.0,0.0
clean,output,0.1,0.05,303,5,1.9302413940429688,30.15,1.9105455932617188,30.3,0.7869808971881866,0.024600156117230654,0.02463011723011732,0.0,0.0
clean,output,0.1,0.05,303,6,1.9053317356109618,30.75,1.8963015747070313,30.2,0.7924814969301224,0.024992873426526785,0.024882318452000618,0.0,0.08849557489156723
clean,output,0.1,0.2,303,1,2.341159442901611,11.65,2.4616781005859374,10.0,0.8605329543352127,0.029637344181537628,0.026331954170018435,0.0,20.265485905110836
clean,output,0.1,0.2,303,2,2.332993679046631,10.4,2.292347412109375,10.7,0.7490725368261337,0.04818121064454317,0.04605263564735651,0.0,0.0
clean,output,0.1,0.2,303,3,2.268879541397095,13.25,2.22443994140625,15.0,0.7424372434616089,0.04210854694247246,0.0409936448559165,0.0,0.0
clean,output,0.1,0.2,303,4,2.166391269683838,18.5,2.102668701171875,19.8,0.786794051527977,0.032450074795633554,0.03196452744305134,0.0,0.08849557489156723
clean,output,0.1,0.2,303,5,2.0757115077972412,20.95,2.019520751953125,22.3,0.7804575264453888,0.035715107806026936,0.03243723278865218,0.0,0.2654867246747017
clean,output,0.1,0.2,303,6,2.023511520385742,24.95,2.0003300170898437,25.4,0.7947384119033813,0.032288237009197474,0.0314970831386745,0.0,0.17699114978313446
clean,tensor,0.1,0.2,303,1,2.3360047569274904,11.4,2.4334422607421873,10.8,0.8649507015943527,0.012075200909748673,0.0,0.0,9.756097756326199
clean,tensor,0.1,0.2,303,2,2.325232732772827,10.55,2.2799927978515626,16.0,0.7604069113731384,0.026565447449684143,0.0,0.0,0.0
clean,tensor,0.1,0.2,303,3,2.2522947788238525,14.4,2.1562862548828123,16.7,0.771232083439827,0.021466420032083988,0.0,0.0,0.0
clean,tensor,0.1,0.2,303,4,2.1950530834197997,18.3,2.250149658203125,13.1,0.8146146535873413,0.020269558299332857,0.0,0.0,0.0
clean,tensor,0.1,0.2,303,5,2.1816770095825193,16.75,2.0898670654296874,22.4,0.7868830412626266,0.022411399520933628,0.0,0.0,0.0
clean,tensor,0.1,0.2,303,6,2.0890447330474853,22.8,2.066016845703125,23.8,0.797834038734436,0.03262094967067242,0.0,0.0,0.0
clean,tensor,0.1,0.6,303,1,2.377323175430298,10.85,2.3148153076171876,10.3,0.8494220525026321,0.013853633659891784,0.0,0.0,28.658536449074745
clean,tensor,0.1,0.6,303,2,2.287769275665283,13.25,2.2310491943359376,12.9,0.7400672137737274,0.03690929524600506,0.0,0.0,0.0
clean,tensor,0.1,0.6,303,3,2.2590264377593994,15.75,2.156878173828125,18.1,0.7817364633083344,0.02586599811911583,0.0,0.0,0.0
