condition,scope,adaptation_rate,learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,beta_mean,beta_std,mean_within_tensor_beta_std,pct_beta_below_0_5,pct_beta_above_0_9
noise20,output,1.0,0.2,303,3,2.282842769622803,13.5,2.2272083740234376,19.7,0.7457121312618256,0.2535410337150097,0.22506584227085114,18.761061877012253,41.858407109975815
noise20,output,1.0,0.2,303,4,2.210899160385132,17.95,2.073682861328125,24.7,0.7395913600921631,0.23885245621204376,0.21519454941153526,18.451327458024025,36.46017760038376
noise20,output,1.0,0.2,303,5,2.1405092411041258,21.7,2.0144549560546876,26.8,0.7562265247106552,0.22918559983372688,0.2176823951303959,20.221239142119884,38.62831965088844
noise20,output,1.0,0.2,303,6,2.1217203121185304,23.65,2.005760498046875,28.8,0.7801702171564102,0.21079961955547333,0.19481441378593445,12.69911527633667,44.82300952076912
noise20,tensor,1.0,0.2,303,1,2.3158546543121337,13.05,2.2793472900390626,10.7,0.7560026347637177,0.0792255699634552,0.0,1.2195121496915817,9.756097383797169
noise20,tensor,1.0,0.2,303,2,2.286700647354126,13.05,2.1204788818359375,20.7,0.7620580792427063,0.10726367682218552,0.0,2.4390242993831635,17.07317065447569
noise20,tensor,1.0,0.2,303,3,2.2354966201782225,16.45,2.159534423828125,20.0,0.7934372574090958,0.09215959999710321,0.0,3.0487803742289543,32.31707289814949
noise20,tensor,1.0,0.2,303,4,2.1781107482910156,18.75,2.0270763549804687,25.3,0.8349568396806717,0.08978042006492615,0.0,1.2195121496915817,40.2439022436738
noise20,tensor,1.0,0.2,303,5,2.110532018661499,21.9,1.9811511840820313,27.2,0.7876597940921783,0.10132335126399994,0.0,2.4390242993831635,17.073170468211174
noise20,tensor,1.0,0.2,303,6,2.088274984359741,23.6,1.9642012329101564,26.4,0.7672719061374664,0.1426208009943366,0.0,10.36585345864296,28.6585358902812
